header,type,class,mechanism,group,snp
MEG_4192|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMI,Drugs,Metronidazole,nim nitroimidazole reductase,NIMI,
MEG_4193|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMI,Drugs,Metronidazole,nim nitroimidazole reductase,NIMI,
MEG_4194|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMJ,Drugs,Metronidazole,nim nitroimidazole reductase,NIMJ,
MEG_8662|Drugs|Metronidazole|rdxA_nitroimidazole_reductase|RDXA,Drugs,Metronidazole,rdxA nitroimidazole reductase,RDXA,
MEG_8271|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMG,Drugs,Metronidazole,nim nitroimidazole reductase,NIMG,
MEG_8272|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMK,Drugs,Metronidazole,nim nitroimidazole reductase,NIMK,
MEG_9965|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMH,Drugs,Metronidazole,nim nitroimidazole reductase,NIMH,
MEG_9982|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMB,Drugs,Metronidazole,nim nitroimidazole reductase,NIMB,
MEG_11494|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMI,Drugs,Metronidazole,nim nitroimidazole reductase,NIMI,
MEG_11495|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMI,Drugs,Metronidazole,nim nitroimidazole reductase,NIMI,
MEG_11496|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMI,Drugs,Metronidazole,nim nitroimidazole reductase,NIMI,
MEG_11497|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMI,Drugs,Metronidazole,nim nitroimidazole reductase,NIMI,
MEG_11498|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMI,Drugs,Metronidazole,nim nitroimidazole reductase,NIMI,
MEG_11499|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIME,Drugs,Metronidazole,nim nitroimidazole reductase,NIME,
MEG_11500|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMH,Drugs,Metronidazole,nim nitroimidazole reductase,NIMH,
MEG_11505|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMF,Drugs,Metronidazole,nim nitroimidazole reductase,NIMF,
MEG_4203|Biocides|Paraquat_resistance|Paraquat_resistance_protein|NMPC,Biocides,Paraquat resistance,Paraquat resistance protein,NMPC,
MEG_4204|Biocides|Paraquat_resistance|Paraquat_resistance_protein|NMPC,Biocides,Paraquat resistance,Paraquat resistance protein,NMPC,
MEG_7817|Biocides|Paraquat_resistance|Paraquat_efflux_pump|YDDG,Biocides,Paraquat resistance,Paraquat efflux pump,YDDG,
MEG_4214|Drugs|Aminocoumarins|Aminocoumarin_efflux_pump|NOVA,Drugs,Aminocoumarins,Aminocoumarin efflux pump,NOVA,
MEG_5396|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARY,Drugs,Aminocoumarins,Aminocoumarin-resistant DNA topoisomerases,PARY,
MEG_4222|Drugs|Thiopeptides|Thiostrepton_23S_rRNA_methyltransferases|NSHR,Drugs,Thiopeptides,Thiostrepton 23S rRNA methyltransferases,NSHR,
MEG_7285|Drugs|Thiopeptides|Thiostrepton_23S_rRNA_methyltransferases|TSNR,Drugs,Thiopeptides,Thiostrepton 23S rRNA methyltransferases,TSNR,
MEG_7008|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET55,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TET55,
MEG_7151|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,Drugs,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TETO,
MEG_7228|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,Drugs,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TETW,
MEG_6975|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET33,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TET33,
MEG_7103|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,Drugs,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TETM,
MEG_7050|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETB,
MEG_7180|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,Drugs,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TETQ,
MEG_7095|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETL,
MEG_7143|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,Drugs,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TETM,
MEG_7123|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,Drugs,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TETM,
MEG_7073|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETE,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETE,
MEG_11510|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,Drugs,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TETO,
MEG_7101|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETL,
MEG_7115|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,Drugs,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TETM,
MEG_7174|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,Drugs,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TETO,
MEG_6998|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET44,Drugs,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TET44,
MEG_4381|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|OTRB,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,OTRB,
MEG_7002|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET49,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TET49,
MEG_7105|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,Drugs,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TETM,
MEG_7022|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETA,
MEG_7227|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,Drugs,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TETW,
MEG_7157|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,Drugs,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TETO,
MEG_7129|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,Drugs,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TETM,
MEG_6987|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET39,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TET39,
MEG_7144|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,Drugs,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TETM,
MEG_7093|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETL,
MEG_7030|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETA,
MEG_7213|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,Drugs,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TETW,
MEG_6985|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET38,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TET38,
MEG_7220|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,Drugs,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TETW,
MEG_7007|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET54,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TET54,
MEG_7045|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETB,
MEG_6979|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET36,Drugs,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TET36,
MEG_10190|Drugs|Tetracyclines|Tetracycline_resistance_ABC_efflux_pumps|TETB60,Drugs,Tetracyclines,Tetracycline resistance ABC efflux pumps,TETB60,
MEG_7027|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETA,
MEG_7168|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,Drugs,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TETO,
MEG_7154|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,Drugs,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TETO,
MEG_4383|Drugs|Tetracyclines|Tetracycline_resistance_ABC_efflux_pumps|OTRC,Drugs,Tetracyclines,Tetracycline resistance ABC efflux pumps,OTRC,
MEG_7075|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETE,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETE,
MEG_7011|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET58,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TET58,
MEG_5410|Metals|Lead_resistance|Lead_P-type_ATPase_transporter|PBRA,Metals,Lead resistance,Lead P-type ATPase transporter,PBRA,
MEG_5411|Metals|Lead_resistance|Lead_P-type_ATPase_transporter|PBRB,Metals,Lead resistance,Lead P-type ATPase transporter,PBRB,
MEG_5412|Metals|Lead_resistance|Lead_P-type_ATPase_transporter|PBRD,Metals,Lead resistance,Lead P-type ATPase transporter,PBRD,
MEG_5413|Metals|Lead_resistance|Lead_P-type_ATPase_regulator|PBRR,Metals,Lead resistance,Lead P-type ATPase regulator,PBRR,
MEG_5414|Metals|Lead_resistance|Lead_P-type_ATPase_transporter|PBRT,Metals,Lead resistance,Lead P-type ATPase transporter,PBRT,
MEG_5798|Multi-compound|Drug_and_metal_resistance|Drug_and_metal_MFS_efflux_pumps|PMRAM,Multi-compound,Drug and metal resistance,Drug and metal MFS efflux pumps,PMRAM,
MEG_5799|Multi-compound|Drug_and_metal_resistance|Drug_and_metal_MFS_efflux_pumps|PMRBM,Multi-compound,Drug and metal resistance,Drug and metal MFS efflux pumps,PMRBM,
MEG_5800|Multi-compound|Drug_and_metal_resistance|Drug_and_metal_MFS_efflux_pumps|PMRCM,Multi-compound,Drug and metal resistance,Drug and metal MFS efflux pumps,PMRCM,
MEG_5802|Multi-compound|Drug_and_metal_resistance|Drug_and_metal_MFS_efflux_pumps|PMRG,Multi-compound,Drug and metal resistance,Drug and metal MFS efflux pumps,PMRG,
MEG_6157|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,Drugs,Nucleosides,Streptothricin acetyltransferase,SAT,
MEG_6158|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,Drugs,Nucleosides,Streptothricin acetyltransferase,SAT,
MEG_6159|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,Drugs,Nucleosides,Streptothricin acetyltransferase,SAT,
MEG_6160|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,Drugs,Nucleosides,Streptothricin acetyltransferase,SAT,
MEG_6161|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,Drugs,Nucleosides,Streptothricin acetyltransferase,SAT,
MEG_6162|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,Drugs,Nucleosides,Streptothricin acetyltransferase,SAT,
MEG_6163|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,Drugs,Nucleosides,Streptothricin acetyltransferase,SAT,
MEG_6164|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,Drugs,Nucleosides,Streptothricin acetyltransferase,SAT,
MEG_6165|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,Drugs,Nucleosides,Streptothricin acetyltransferase,SAT,
MEG_6166|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,Drugs,Nucleosides,Streptothricin acetyltransferase,SAT,
MEG_6167|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,Drugs,Nucleosides,Streptothricin acetyltransferase,SAT,
MEG_6168|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,Drugs,Nucleosides,Streptothricin acetyltransferase,SAT,
MEG_6169|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,Drugs,Nucleosides,Streptothricin acetyltransferase,SAT,
MEG_6170|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,Drugs,Nucleosides,Streptothricin acetyltransferase,SAT,
MEG_7262|Drugs|Nucleosides|Tunicamycin_resistance_protein|TMRB,Drugs,Nucleosides,Tunicamycin resistance protein,TMRB,
MEG_6580|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,Drugs,Sulfonamides,Sulfonamide-resistant dihydropteroate synthases,SULI,
MEG_6591|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,Drugs,Sulfonamides,Sulfonamide-resistant dihydropteroate synthases,SULI,
MEG_6581|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,Drugs,Sulfonamides,Sulfonamide-resistant dihydropteroate synthases,SULI,
MEG_6585|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,Drugs,Sulfonamides,Sulfonamide-resistant dihydropteroate synthases,SULI,
MEG_6602|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,Drugs,Sulfonamides,Sulfonamide-resistant dihydropteroate synthases,SULI,
MEG_6583|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,Drugs,Sulfonamides,Sulfonamide-resistant dihydropteroate synthases,SULI,
MEG_6588|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,Drugs,Sulfonamides,Sulfonamide-resistant dihydropteroate synthases,SULI,
MEG_6618|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,Drugs,Sulfonamides,Sulfonamide-resistant dihydropteroate synthases,SULII,
MEG_6642|Drugs|Sulfonamides|Sulfonamide_monooxygenase|SULX,Drugs,Sulfonamides,Sulfonamide monooxygenase,SULX,
MEG_6592|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,Drugs,Sulfonamides,Sulfonamide-resistant dihydropteroate synthases,SULI,
MEG_6619|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,Drugs,Sulfonamides,Sulfonamide-resistant dihydropteroate synthases,SULII,
MEG_6610|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,Drugs,Sulfonamides,Sulfonamide-resistant dihydropteroate synthases,SULI,
MEG_10141|Drugs|Sulfonamides|Sulfonamide_resistant_ECF_transporter_comonent|THFT,Drugs,Sulfonamides,Sulfonamide resistant ECF transporter comonent,THFT,
MEG_6601|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,Drugs,Sulfonamides,Sulfonamide-resistant dihydropteroate synthases,SULI,
MEG_6614|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,Drugs,Sulfonamides,Sulfonamide-resistant dihydropteroate synthases,SULI,
MEG_6594|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,Drugs,Sulfonamides,Sulfonamide-resistant dihydropteroate synthases,SULI,
MEG_6598|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,Drugs,Sulfonamides,Sulfonamide-resistant dihydropteroate synthases,SULI,
MEG_6641|Drugs|Sulfonamides|Flavin_reductase|SULR,Drugs,Sulfonamides,Flavin reductase,SULR,
MEG_6621|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,Drugs,Sulfonamides,Sulfonamide-resistant dihydropteroate synthases,SULII,
MEG_6596|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,Drugs,Sulfonamides,Sulfonamide-resistant dihydropteroate synthases,SULI,
MEG_6595|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,Drugs,Sulfonamides,Sulfonamide-resistant dihydropteroate synthases,SULI,
MEG_6587|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,Drugs,Sulfonamides,Sulfonamide-resistant dihydropteroate synthases,SULI,
MEG_6589|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,Drugs,Sulfonamides,Sulfonamide-resistant dihydropteroate synthases,SULI,
MEG_6637|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,Drugs,Sulfonamides,Sulfonamide-resistant dihydropteroate synthases,SULII,
MEG_6605|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,Drugs,Sulfonamides,Sulfonamide-resistant dihydropteroate synthases,SULI,
MEG_6640|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULIV,Drugs,Sulfonamides,Sulfonamide-resistant dihydropteroate synthases,SULIV,
MEG_6624|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,Drugs,Sulfonamides,Sulfonamide-resistant dihydropteroate synthases,SULII,
MEG_6609|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,Drugs,Sulfonamides,Sulfonamide-resistant dihydropteroate synthases,SULI,
MEG_6639|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULIII,Drugs,Sulfonamides,Sulfonamide-resistant dihydropteroate synthases,SULIII,
MEG_6611|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,Drugs,Sulfonamides,Sulfonamide-resistant dihydropteroate synthases,SULI,
MEG_6597|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,Drugs,Sulfonamides,Sulfonamide-resistant dihydropteroate synthases,SULI,
MEG_6579|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,Drugs,Sulfonamides,Sulfonamide-resistant dihydropteroate synthases,SULI,
MEG_6625|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,Drugs,Sulfonamides,Sulfonamide-resistant dihydropteroate synthases,SULII,
MEG_6606|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,Drugs,Sulfonamides,Sulfonamide-resistant dihydropteroate synthases,SULI,
MEG_6607|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,Drugs,Sulfonamides,Sulfonamide-resistant dihydropteroate synthases,SULI,
MEG_6629|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,Drugs,Sulfonamides,Sulfonamide-resistant dihydropteroate synthases,SULII,
MEG_6622|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,Drugs,Sulfonamides,Sulfonamide-resistant dihydropteroate synthases,SULII,
MEG_6633|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,Drugs,Sulfonamides,Sulfonamide-resistant dihydropteroate synthases,SULII,
MEG_6603|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,Drugs,Sulfonamides,Sulfonamide-resistant dihydropteroate synthases,SULI,
MEG_6584|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,Drugs,Sulfonamides,Sulfonamide-resistant dihydropteroate synthases,SULI,
MEG_6649|Drugs|Tetracenomycin|Tetracenomycin_MFS_efflux_pump|TCMA,Drugs,Tetracenomycin,Tetracenomycin MFS efflux pump,TCMA,
MEG_7323|Metals|Tungsten_Resistance|Tungsten_ABC_efflux_pumps|TUPA,Metals,Tungsten Resistance,Tungsten ABC efflux pumps,TUPA,
MEG_7324|Metals|Tungsten_Resistance|Tungsten_ABC_efflux_pumps|TUPB,Metals,Tungsten Resistance,Tungsten ABC efflux pumps,TUPB,
MEG_7325|Metals|Tungsten_Resistance|Tungsten_ABC_efflux_pumps|TUPC,Metals,Tungsten Resistance,Tungsten ABC efflux pumps,TUPC,
MEG_7804|Drugs|Mycobacterium_tuberculosis-specific_Drug|Viomycin_phosphotransferases|VPH,Drugs,Mycobacterium tuberculosis-specific Drug,Viomycin phosphotransferases,VPH,
MEG_7845|Metals|Zinc_resistance|Zinc_resistance_protein|ZEVA,Metals,Zinc resistance,Zinc resistance protein,ZEVA,
MEG_7846|Metals|Zinc_resistance|Zinc_resistance_protein|ZEVB,Metals,Zinc resistance,Zinc resistance protein,ZEVB,
MEG_7847|Metals|Zinc_resistance|Zinc_resistance_protein|ZIAA,Metals,Zinc resistance,Zinc resistance protein,ZIAA,
MEG_7848|Metals|Zinc_resistance|Zinc_resistance_regulator|ZIAR,Metals,Zinc resistance,Zinc resistance regulator,ZIAR,
MEG_7851|Metals|Zinc_resistance|Zinc_resistance_protein|ZITB,Metals,Zinc resistance,Zinc resistance protein,ZITB,
MEG_7852|Metals|Zinc_resistance|Zinc_resistance_protein|ZNEB,Metals,Zinc resistance,Zinc resistance protein,ZNEB,
MEG_7854|Metals|Zinc_resistance|Zinc_resistance_regulator|ZNTR,Metals,Zinc resistance,Zinc resistance regulator,ZNTR,
MEG_7855|Metals|Zinc_resistance|Zinc_resistance_protein|ZNUA,Metals,Zinc resistance,Zinc resistance protein,ZNUA,
MEG_7856|Metals|Zinc_resistance|Zinc_resistance_protein|ZNUA,Metals,Zinc resistance,Zinc resistance protein,ZNUA,
MEG_7857|Metals|Zinc_resistance|Zinc_resistance_protein|ZNUB,Metals,Zinc resistance,Zinc resistance protein,ZNUB,
MEG_7858|Metals|Zinc_resistance|Zinc_resistance_protein|ZNUB,Metals,Zinc resistance,Zinc resistance protein,ZNUB,
MEG_7859|Metals|Zinc_resistance|Zinc_resistance_protein|ZNUC,Metals,Zinc resistance,Zinc resistance protein,ZNUC,
MEG_7861|Metals|Zinc_resistance|Zinc_resistance_regulator|ZRAR,Metals,Zinc resistance,Zinc resistance regulator,ZRAR,
MEG_7862|Metals|Zinc_resistance|Zinc_resistance_regulator|ZRAR,Metals,Zinc resistance,Zinc resistance regulator,ZRAR,
MEG_7867|Metals|Zinc_resistance|Zinc_resistance_regulator|ZUR,Metals,Zinc resistance,Zinc resistance regulator,ZUR,
MEG_7868|Metals|Zinc_resistance|Zinc_resistance_regulator|ZUR,Metals,Zinc resistance,Zinc resistance regulator,ZUR,
MEG_8087|Biocides|Aldehyde_resistance|Aldehyde_degradation|FORMA,Biocides,Aldehyde resistance,Aldehyde degradation,FORMA,
MEG_11357|Drugs|Organoarsenicals|Arsinothricin_resistance_N-acetyltransferases|ARSN1,Drugs,Organoarsenicals,Arsinothricin resistance N-acetyltransferases,ARSN1,
MEG_11358|Drugs|Organoarsenicals|Arsinothricin_resistance_N-acetyltransferases|ARSN1,Drugs,Organoarsenicals,Arsinothricin resistance N-acetyltransferases,ARSN1,
MEG_11359|Drugs|Organoarsenicals|Arsinothricin_resistance_N-acetyltransferases|ARSN1,Drugs,Organoarsenicals,Arsinothricin resistance N-acetyltransferases,ARSN1,
MEG_11515|Drugs|Ionophores|Ionophore_ABC_efflux_pump|NARA,Drugs,Ionophores,Ionophore ABC efflux pump,NARA,
MEG_11516|Drugs|Ionophores|Ionophore_ABC_efflux_pump|NARB,Drugs,Ionophores,Ionophore ABC efflux pump,NARB,
