SNP_accession,S021_rd100m_R01_100bp_97ani_V4Full,S022_rd100m_R02_100bp_97ani_V4Full,S023_rd100m_R03_100bp_97ani_V4Full,S024_rd100m_R04_100bp_97ani_V4Full,S025_rd100m_R05_100bp_97ani_V4Full,S026_rd100m_R06_100bp_97ani_V4Full,S027_rd100m_R07_100bp_97ani_V4Full,S028_rd100m_R08_100bp_97ani_V4Full,S029_rd100m_R09_100bp_97ani_V4Full,S030_rd100m_R10_100bp_97ani_V4Full
MEG_885|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_885|ANT3-DPRIME-885_a_163_C,0,0,0,0,0,0,0,8,2,2
MEG_885|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_885|ANT3-DPRIME-885_a_379_G,0,0,0,0,0,0,0,3,1,1
MEG_885|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_885|ANT3-DPRIME-885_g_425_C,0,0,0,0,0,0,0,3,1,0
MEG_885|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_885|ANT3-DPRIME-885_a_476_C,0,0,0,0,0,0,0,4,1,1
MEG_885|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_885|ANT3-DPRIME-885_t_497_G,0,0,0,0,0,0,0,7,1,1
MEG_885|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_885|ANT3-DPRIME-885_c_700_G,0,0,0,0,0,0,0,11,2,0
MEG_888|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_888|ANT3-DPRIME-888_a_111_T,3,0,1,0,0,0,0,0,0,0
MEG_890|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_890|ANT3-DPRIME-890_c_716_T,1,4,4,0,0,0,0,0,0,0
MEG_890|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_890|ANT3-DPRIME-890_g_774_C,1,4,2,0,0,0,0,0,0,0
MEG_893|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_893|ANT3-DPRIME-893_a_140_T,0,4,0,0,1,0,0,0,0,0
MEG_893|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_893|ANT3-DPRIME-893_t_149_A,0,4,0,0,1,0,0,0,0,0
MEG_893|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_893|ANT3-DPRIME-893_a_203_C,0,6,0,0,1,0,0,0,0,0
MEG_895|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_895|ANT3-DPRIME-895_g_427_T,1,3,0,0,0,0,0,0,0,0
MEG_899|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_899|ANT3-DPRIME-899_t_11_C,1,0,13,2,1,0,0,0,0,0
MEG_899|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_899|ANT3-DPRIME-899_c_148_A,3,0,34,2,2,0,0,0,0,0
MEG_899|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_899|ANT3-DPRIME-899_g_426_A,6,0,25,1,1,0,0,0,0,0
MEG_899|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_899|ANT3-DPRIME-899_g_464_T,3,0,23,0,0,0,0,0,0,0
MEG_899|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_899|ANT3-DPRIME-899_a_472_G,4,0,22,0,0,0,0,0,0,0
MEG_899|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_899|ANT3-DPRIME-899_c_629_A,5,0,22,5,3,0,0,0,0,0
MEG_900|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_900|ANT3-DPRIME-900_g_145_A,6,9,2,3,3,0,0,0,0,0
MEG_900|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_900|ANT3-DPRIME-900_g_193_C,7,5,2,1,3,0,0,0,0,0
MEG_900|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_900|ANT3-DPRIME-900_t_287_G,3,0,0,0,1,0,0,0,0,0
MEG_900|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_900|ANT3-DPRIME-900_g_439_T,4,1,0,0,1,0,0,0,0,0
MEG_900|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_900|ANT3-DPRIME-900_c_466_G,6,1,0,0,2,0,0,0,0,0
MEG_900|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_900|ANT3-DPRIME-900_t_534_A,8,2,0,0,3,0,0,0,0,0
MEG_905|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_905|ANT3-DPRIME-905_c_87_T,2,0,3,0,0,0,0,0,0,0
MEG_906|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_906|ANT3-DPRIME-906_c_87_T,2,0,3,0,0,0,0,0,0,0
MEG_906|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_906|ANT3-DPRIME-906_t_263_C,8,2,11,2,2,0,0,0,0,0
MEG_908|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_908|ANT3-DPRIME-908_c_87_T,1,0,3,0,0,0,0,0,0,0
MEG_910|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_910|ANT3-DPRIME-910_c_87_T,0,0,4,0,0,0,0,0,0,0
MEG_912|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_912|ANT3-DPRIME-912_c_325_T,0,0,0,0,0,2,29,11,4,0
MEG_912|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_912|ANT3-DPRIME-912_a_328_G,0,0,0,0,0,2,29,11,4,0
MEG_912|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_912|ANT3-DPRIME-912_t_396_G,0,0,0,0,0,3,31,18,5,0
MEG_912|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_912|ANT3-DPRIME-912_t_412_C,0,0,0,0,0,3,27,21,7,0
MEG_912|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_912|ANT3-DPRIME-912_t_585_C,0,0,0,0,0,0,27,26,4,0
MEG_912|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_912|ANT3-DPRIME-912_t_656_G,0,0,0,0,0,1,32,37,9,0
MEG_912|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_912|ANT3-DPRIME-912_a_670_T,0,0,0,0,0,1,30,34,11,0
MEG_913|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_913|ANT3-DPRIME-913_c_148_A,0,0,5,1,1,0,0,0,0,0
MEG_913|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_913|ANT3-DPRIME-913_g_403_A,2,0,4,1,0,0,0,0,0,0
MEG_913|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_913|ANT3-DPRIME-913_g_464_T,4,0,5,1,0,0,0,0,0,0
MEG_913|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_913|ANT3-DPRIME-913_a_472_G,3,0,5,1,0,0,0,0,0,0
MEG_915|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_915|ANT3-DPRIME-915_G_336_T,1,1,3,0,0,0,0,0,0,0
MEG_916|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_916|ANT3-DPRIME-916_G_166_A,0,0,0,0,0,0,0,5,1,0
MEG_916|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_916|ANT3-DPRIME-916_C_252_T,0,0,0,0,0,0,0,3,2,0
MEG_920|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_920|ANT3-DPRIME-920_G_145_A,10,9,0,5,5,0,0,0,0,0
MEG_920|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_920|ANT3-DPRIME-920_G_193_C,11,5,2,5,5,0,0,0,0,0
MEG_920|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_920|ANT3-DPRIME-920_T_287_G,7,11,4,3,4,0,0,0,0,0
MEG_920|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_920|ANT3-DPRIME-920_G_336_T,11,12,4,5,4,0,0,0,0,0
MEG_920|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_920|ANT3-DPRIME-920_G_439_T,12,4,1,4,4,0,0,0,0,0
MEG_920|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_920|ANT3-DPRIME-920_C_466_G,8,3,1,2,4,0,0,0,0,0
MEG_920|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_920|ANT3-DPRIME-920_T_534_A,3,7,1,5,3,0,0,0,0,0
MEG_928|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_928|ANT3-DPRIME-928_C_87_T,6,0,3,0,0,0,0,0,0,0
MEG_930|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_930|ANT3-DPRIME-930_G_595_A,0,0,0,0,0,1,0,2,0,3
MEG_931|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_931|ANT3-DPRIME-931_T_350_G,1,4,1,0,0,0,0,0,0,0
MEG_931|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_931|ANT3-DPRIME-931_A_405_T,3,4,1,1,0,0,0,0,0,0
MEG_931|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_931|ANT3-DPRIME-931_A_415_G,3,4,2,1,0,0,0,0,0,0
MEG_931|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_931|ANT3-DPRIME-931_C_459_G,2,2,1,1,0,0,0,0,0,0
MEG_933|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_933|ANT3-DPRIME-933_G_607_A,0,0,0,0,0,0,0,2,1,2
MEG_933|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_933|ANT3-DPRIME-933_T_754_A,0,0,0,0,0,0,0,10,0,2
MEG_939|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_939|ANT3-DPRIME-939_T_350_G,2,2,4,1,0,0,0,0,0,0
MEG_939|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_939|ANT3-DPRIME-939_A_405_T,2,2,4,1,0,0,0,0,0,0
MEG_939|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_939|ANT3-DPRIME-939_A_415_G,2,2,3,1,0,0,0,0,0,0
MEG_939|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_939|ANT3-DPRIME-939_C_459_G,2,1,2,1,0,0,0,0,0,0
MEG_939|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_939|ANT3-DPRIME-939_G_551_T,3,1,2,0,0,0,0,0,0,0
MEG_945|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_945|ANT3-DPRIME-945_A_629_T,0,0,0,0,0,0,3,2,1,0
MEG_948|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_948|ANT3-DPRIME-948_G_27_A,0,0,0,0,0,0,0,2,4,3
MEG_948|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_948|ANT3-DPRIME-948_T_125_C,0,0,0,0,0,0,0,6,12,6
MEG_948|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_948|ANT3-DPRIME-948_G_181_C,0,0,0,0,0,0,0,7,16,7
MEG_948|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_948|ANT3-DPRIME-948_A_315_T,0,0,0,0,0,0,0,5,12,3
MEG_948|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_948|ANT3-DPRIME-948_T_410_G,0,0,0,0,0,0,0,3,5,4
MEG_948|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_948|ANT3-DPRIME-948_T_461_G,0,0,0,0,0,0,0,5,6,5
MEG_948|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_948|ANT3-DPRIME-948_C_735_G,0,0,0,0,0,0,0,2,7,2
MEG_948|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_948|ANT3-DPRIME-948_T_742_G,0,0,0,0,0,0,0,1,6,2
MEG_948|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_948|ANT3-DPRIME-948_C_777_A,0,0,0,0,0,0,0,1,5,1
MEG_949|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_949|ANT3-DPRIME-949_G_477_T,9,5,10,0,0,0,0,0,0,0
MEG_949|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_949|ANT3-DPRIME-949_A_498_C,8,2,19,0,0,0,0,0,0,0
MEG_949|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_949|ANT3-DPRIME-949_T_798_G,5,3,11,2,0,0,0,0,0,0
MEG_950|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_950|ANT3-DPRIME-950_C_252_T,0,0,0,0,0,0,0,2,2,1
MEG_950|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_950|ANT3-DPRIME-950_T_515_C,0,0,0,0,0,0,0,1,3,0
MEG_952|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_952|ANT3-DPRIME-952_A_292_C,0,0,0,0,0,0,0,9,0,0
MEG_952|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_952|ANT3-DPRIME-952_A_903_G,0,0,0,0,0,0,1,3,0,2
MEG_954|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_954|ANT3-DPRIME-954_A_268_C,2,2,0,0,0,0,0,0,0,0
MEG_956|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_956|ANT3-DPRIME-956_G_607_A,0,0,0,0,0,0,0,0,2,2
MEG_957|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_957|ANT3-DPRIME-957_A_617_T,0,0,0,0,0,0,2,2,0,0
MEG_961|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_961|ANT3-DPRIME-961_C_700_G,0,0,0,0,0,0,0,1,3,1
MEG_962|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_962|ANT3-DPRIME-962_G_607_A,0,0,0,0,0,0,0,1,2,1
MEG_964|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_964|ANT3-DPRIME-964_T_17_G,0,0,0,0,0,0,0,4,0,0
MEG_964|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_964|ANT3-DPRIME-964_C_54_G,3,5,0,0,0,0,0,0,0,0
MEG_964|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_964|ANT3-DPRIME-964_A_379_G,0,0,0,0,0,0,2,3,0,1
MEG_968|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_968|ANT3-DPRIME-968_G_427_T,0,2,2,0,1,0,0,0,0,0
MEG_968|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_968|ANT3-DPRIME-968_C_716_T,3,2,1,0,1,0,0,0,0,0
MEG_969|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME|MEG_969|ANT3-DPRIME-969_A_318_C,1,1,1,1,0,0,0,0,0,0
MEG_991|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6|MEG_991|ANT6-991_a_353_C,0,12,0,3,1,0,0,0,0,0
MEG_991|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6|MEG_991|ANT6-991_a_355_C,0,11,0,3,1,0,0,0,0,0
MEG_991|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6|MEG_991|ANT6-991_t_365_C,0,12,0,4,2,0,0,0,0,0
MEG_991|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6|MEG_991|ANT6-991_g_434_C,0,14,0,3,2,0,0,0,0,0
MEG_991|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6|MEG_991|ANT6-991_t_503_C,0,16,0,3,1,0,0,0,0,0
MEG_991|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6|MEG_991|ANT6-991_t_542_G,0,15,0,3,3,0,0,0,0,0
MEG_991|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6|MEG_991|ANT6-991_a_586_C,0,11,0,4,2,0,0,0,0,0
MEG_991|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6|MEG_991|ANT6-991_g_594_T,0,10,0,4,2,0,0,0,0,0
MEG_991|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6|MEG_991|ANT6-991_c_843_A,0,5,0,1,1,0,0,0,0,0
MEG_999|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6|MEG_999|ANT6-999_A_39_T,0,0,0,0,0,0,4,1,0,2
MEG_999|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6|MEG_999|ANT6-999_T_113_A,0,0,0,0,0,0,7,2,1,4
MEG_999|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6|MEG_999|ANT6-999_A_360_T,0,0,0,0,0,1,1,0,0,2
MEG_999|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6|MEG_999|ANT6-999_C_366_T,0,0,0,0,0,1,1,0,0,2
MEG_999|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6|MEG_999|ANT6-999_T_415_C,0,0,0,0,0,1,6,1,1,2
MEG_999|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6|MEG_999|ANT6-999_T_485_G,0,0,0,0,0,1,7,2,1,5
MEG_999|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6|MEG_999|ANT6-999_T_498_C,0,0,0,0,0,0,6,2,1,5
MEG_1012|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH2-DPRIME|MEG_1012|APH2-DPRIME-1012_T_9_G,0,0,0,0,0,0,1,2,0,5
MEG_1012|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH2-DPRIME|MEG_1012|APH2-DPRIME-1012_A_149_C,0,0,0,0,0,0,7,8,2,22
MEG_1012|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH2-DPRIME|MEG_1012|APH2-DPRIME-1012_C_254_A,0,0,0,0,0,0,7,8,3,22
MEG_1012|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH2-DPRIME|MEG_1012|APH2-DPRIME-1012_A_474_G,0,0,0,0,0,0,6,6,0,21
MEG_1012|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH2-DPRIME|MEG_1012|APH2-DPRIME-1012_A_624_G,0,0,0,0,0,0,5,5,4,20
MEG_1015|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH2-DPRIME|MEG_1015|APH2-DPRIME-1015_G_55_C,0,0,0,0,0,2,9,27,1,6
MEG_1015|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH2-DPRIME|MEG_1015|APH2-DPRIME-1015_A_219_T,0,0,0,0,0,6,13,37,2,8
MEG_1015|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH2-DPRIME|MEG_1015|APH2-DPRIME-1015_C_331_T,0,0,0,0,0,6,14,34,2,5
MEG_1015|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH2-DPRIME|MEG_1015|APH2-DPRIME-1015_G_477_T,0,0,0,0,0,2,11,35,2,8
MEG_1015|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH2-DPRIME|MEG_1015|APH2-DPRIME-1015_A_496_G,0,0,0,0,0,3,10,32,2,7
MEG_1015|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH2-DPRIME|MEG_1015|APH2-DPRIME-1015_T_554_A,0,0,0,0,0,3,11,31,3,4
MEG_1015|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH2-DPRIME|MEG_1015|APH2-DPRIME-1015_G_601_T,0,0,0,0,0,3,7,31,3,3
MEG_1015|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH2-DPRIME|MEG_1015|APH2-DPRIME-1015_C_831_G,0,0,0,0,0,2,9,20,1,2
MEG_1019|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME|MEG_1019|APH3-DPRIME-1019_g_469_T,0,0,0,0,0,0,2,10,1,0
MEG_1020|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME|MEG_1020|APH3-DPRIME-1020_a_351_G,0,0,0,0,0,0,2,1,12,26
MEG_1020|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME|MEG_1020|APH3-DPRIME-1020_g_475_C,0,0,0,0,0,0,3,1,5,15
MEG_1020|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME|MEG_1020|APH3-DPRIME-1020_t_537_C,0,0,0,0,0,0,4,1,7,14
MEG_1020|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME|MEG_1020|APH3-DPRIME-1020_c_562_G,0,0,0,0,0,0,4,2,8,14
MEG_1020|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME|MEG_1020|APH3-DPRIME-1020_a_601_T,0,0,0,0,0,0,3,3,8,14
MEG_1020|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME|MEG_1020|APH3-DPRIME-1020_c_645_A,0,0,0,0,0,0,2,2,7,13
MEG_1020|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME|MEG_1020|APH3-DPRIME-1020_g_677_A,0,0,0,0,0,0,1,1,8,22
MEG_1020|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME|MEG_1020|APH3-DPRIME-1020_a_713_C,0,0,0,0,0,0,2,1,11,20
MEG_1020|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME|MEG_1020|APH3-DPRIME-1020_c_750_T,0,0,0,0,0,0,2,0,7,17
MEG_1025|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME|MEG_1025|APH3-DPRIME-1025_g_24_A,0,3,0,0,1,0,0,0,0,0
MEG_1025|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME|MEG_1025|APH3-DPRIME-1025_g_125_A,0,6,0,0,0,0,0,0,0,0
MEG_1026|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME|MEG_1026|APH3-DPRIME-1026_a_10_G,0,0,0,0,0,0,4,1,1,4
MEG_1026|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME|MEG_1026|APH3-DPRIME-1026_t_48_A,0,0,0,0,0,0,5,1,5,5
MEG_1026|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME|MEG_1026|APH3-DPRIME-1026_g_61_T,0,0,0,0,0,0,14,3,3,5
MEG_1026|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME|MEG_1026|APH3-DPRIME-1026_a_191_G,0,0,0,0,0,0,12,1,3,3
MEG_1026|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME|MEG_1026|APH3-DPRIME-1026_t_565_C,0,0,0,0,0,0,12,2,3,4
MEG_1027|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME|MEG_1027|APH3-DPRIME-1027_a_10_G,0,0,0,0,0,0,15,1,0,0
MEG_1027|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME|MEG_1027|APH3-DPRIME-1027_t_48_A,0,0,0,0,0,2,6,2,2,5
MEG_1027|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME|MEG_1027|APH3-DPRIME-1027_g_61_T,0,0,0,0,0,0,31,1,2,3
MEG_1027|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME|MEG_1027|APH3-DPRIME-1027_a_191_G,0,0,0,0,0,0,20,3,1,4
MEG_1027|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME|MEG_1027|APH3-DPRIME-1027_t_565_C,0,0,0,0,0,1,6,3,3,5
