SNP_accession,S011_rd050m_R01_100bp_97ani_V4Full,S012_rd050m_R02_100bp_97ani_V4Full,S013_rd050m_R03_100bp_97ani_V4Full,S014_rd050m_R04_100bp_97ani_V4Full,S015_rd050m_R05_100bp_97ani_V4Full,S016_rd050m_R06_100bp_97ani_V4Full,S017_rd050m_R07_100bp_97ani_V4Full,S018_rd050m_R08_100bp_97ani_V4Full,S019_rd050m_R09_100bp_97ani_V4Full,S020_rd050m_R10_100bp_97ani_V4Full
MEG_3295|Drugs|Mupirocin|Mupirocin-resistant_isoleucyl-tRNA_synthetase|ILES|MEG_3295|ILES-3295_C_2123_T,0,35,9,4,12,0,0,0,0,0
MEG_3295|Drugs|Mupirocin|Mupirocin-resistant_isoleucyl-tRNA_synthetase|ILES|MEG_3295|ILES-3295_C_2175_A,0,0,0,0,0,9,50,19,8,7
MEG_3295|Drugs|Mupirocin|Mupirocin-resistant_isoleucyl-tRNA_synthetase|ILES|MEG_3295|ILES-3295_T_2249_A,0,28,5,5,4,0,0,0,0,0
MEG_3295|Drugs|Mupirocin|Mupirocin-resistant_isoleucyl-tRNA_synthetase|ILES|MEG_3295|ILES-3295_G_2545_A,0,0,0,0,0,4,42,12,7,9
MEG_3295|Drugs|Mupirocin|Mupirocin-resistant_isoleucyl-tRNA_synthetase|ILES|MEG_3295|ILES-3295_G_2659_A,0,0,0,0,0,5,32,10,3,8
MEG_3295|Drugs|Mupirocin|Mupirocin-resistant_isoleucyl-tRNA_synthetase|ILES|MEG_3295|ILES-3295_C_2671_G,0,32,7,4,10,0,0,0,0,0
MEG_3295|Drugs|Mupirocin|Mupirocin-resistant_isoleucyl-tRNA_synthetase|ILES|MEG_3295|ILES-3295_C_2753_A,0,31,7,4,13,0,0,0,0,0
MEG_3295|Drugs|Mupirocin|Mupirocin-resistant_isoleucyl-tRNA_synthetase|ILES|MEG_3295|ILES-3295_G_3204_C,0,18,4,5,4,0,0,0,0,0
MEG_3393|Drugs|betalactams|Class_B_betalactamases|IMP|MEG_3393|IMP-3393_A_1285_C,0,1,2,1,0,0,0,0,0,0
MEG_3395|Drugs|betalactams|Class_B_betalactamases|IMP|MEG_3395|IMP-3395_T_177_C,2,1,2,0,2,0,0,0,0,0
MEG_3395|Drugs|betalactams|Class_B_betalactamases|IMP|MEG_3395|IMP-3395_T_207_G,2,0,2,0,2,0,0,0,0,0
MEG_3395|Drugs|betalactams|Class_B_betalactamases|IMP|MEG_3395|IMP-3395_G_368_T,2,3,2,0,0,0,0,0,0,0
MEG_3395|Drugs|betalactams|Class_B_betalactamases|IMP|MEG_3395|IMP-3395_T_541_C,1,3,2,0,0,0,0,0,0,0
MEG_3395|Drugs|betalactams|Class_B_betalactamases|IMP|MEG_3395|IMP-3395_T_794_G,1,3,0,0,0,0,0,0,0,0
MEG_3434|Drugs|Rifampin|Monooxygenase|IRI|MEG_3434|IRI-3434_T_14_A,1,0,6,1,0,0,0,0,0,0
MEG_3434|Drugs|Rifampin|Monooxygenase|IRI|MEG_3434|IRI-3434_A_95_G,0,0,0,0,0,4,2,2,0,1
MEG_3434|Drugs|Rifampin|Monooxygenase|IRI|MEG_3434|IRI-3434_G_461_T,1,0,18,2,0,0,0,0,0,0
MEG_3434|Drugs|Rifampin|Monooxygenase|IRI|MEG_3434|IRI-3434_C_478_G,1,0,20,1,0,0,0,0,0,0
MEG_3434|Drugs|Rifampin|Monooxygenase|IRI|MEG_3434|IRI-3434_C_581_T,2,0,17,5,0,0,0,0,0,0
MEG_3434|Drugs|Rifampin|Monooxygenase|IRI|MEG_3434|IRI-3434_C_615_T,0,0,0,0,0,7,4,5,3,0
MEG_3434|Drugs|Rifampin|Monooxygenase|IRI|MEG_3434|IRI-3434_T_820_C,0,0,0,0,0,4,8,4,1,0
MEG_3434|Drugs|Rifampin|Monooxygenase|IRI|MEG_3434|IRI-3434_C_831_A,0,0,0,0,0,4,9,4,1,1
MEG_3434|Drugs|Rifampin|Monooxygenase|IRI|MEG_3434|IRI-3434_A_890_C,0,0,0,0,0,5,3,4,1,3
MEG_3434|Drugs|Rifampin|Monooxygenase|IRI|MEG_3434|IRI-3434_C_893_A,0,0,0,0,0,5,3,4,0,3
MEG_3434|Drugs|Rifampin|Monooxygenase|IRI|MEG_3434|IRI-3434_A_925_T,3,0,17,2,0,0,0,0,0,0
MEG_3434|Drugs|Rifampin|Monooxygenase|IRI|MEG_3434|IRI-3434_C_1002_A,0,0,0,0,0,6,6,4,1,1
MEG_3434|Drugs|Rifampin|Monooxygenase|IRI|MEG_3434|IRI-3434_A_1142_C,2,0,14,4,0,0,0,0,0,0
MEG_3434|Drugs|Rifampin|Monooxygenase|IRI|MEG_3434|IRI-3434_G_1179_A,1,0,14,4,0,0,0,0,0,0
MEG_3435|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|IRLR|MEG_3435|IRLR-3435_G_67_A,0,3,0,1,1,0,0,0,0,0
MEG_3435|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|IRLR|MEG_3435|IRLR-3435_T_211_G,2,3,0,0,2,0,0,0,0,0
MEG_3435|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|IRLR|MEG_3435|IRLR-3435_C_414_T,2,1,0,1,0,0,0,0,0,0
MEG_3436|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|IRLR|MEG_3436|IRLR-3436_T_211_G,2,0,0,2,0,0,0,0,0,0
MEG_3436|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|IRLR|MEG_3436|IRLR-3436_C_414_T,3,1,0,1,0,0,0,0,0,0
MEG_3438|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|IRLS|MEG_3438|IRLS-3438_G_153_T,1,2,5,0,0,0,0,0,0,0
MEG_3438|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|IRLS|MEG_3438|IRLS-3438_C_426_T,0,0,0,0,0,3,0,1,0,3
MEG_3438|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|IRLS|MEG_3438|IRLS-3438_G_582_C,0,0,0,0,0,4,0,1,0,7
MEG_3438|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|IRLS|MEG_3438|IRLS-3438_T_742_G,1,1,5,0,1,0,0,0,0,0
MEG_3438|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|IRLS|MEG_3438|IRLS-3438_C_752_G,1,1,5,0,1,0,0,0,0,0
MEG_3438|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|IRLS|MEG_3438|IRLS-3438_G_753_T,0,0,0,0,0,3,1,5,0,4
MEG_3438|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|IRLS|MEG_3438|IRLS-3438_G_771_T,0,0,0,0,0,3,0,5,0,4
MEG_3438|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|IRLS|MEG_3438|IRLS-3438_A_811_G,1,2,5,0,0,0,0,0,0,0
MEG_3438|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|IRLS|MEG_3438|IRLS-3438_G_843_T,0,2,6,0,0,0,0,0,0,0
MEG_3438|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|IRLS|MEG_3438|IRLS-3438_C_925_T,0,0,0,0,0,1,2,3,0,4
MEG_3438|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|IRLS|MEG_3438|IRLS-3438_G_999_T,0,0,0,0,0,1,2,3,0,3
MEG_3438|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|IRLS|MEG_3438|IRLS-3438_C_1152_G,0,0,0,0,0,3,1,5,0,3
MEG_3438|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|IRLS|MEG_3438|IRLS-3438_C_1269_T,1,0,3,0,0,0,0,0,0,0
MEG_3439|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|IRLS|MEG_3439|IRLS-3439_C_19_T,0,1,2,0,1,0,0,0,0,0
MEG_3439|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|IRLS|MEG_3439|IRLS-3439_G_153_T,2,0,2,0,1,0,0,0,0,0
MEG_3439|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|IRLS|MEG_3439|IRLS-3439_T_249_G,2,2,3,0,2,0,0,0,0,0
MEG_3439|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|IRLS|MEG_3439|IRLS-3439_T_255_A,0,0,0,0,0,8,2,2,0,3
MEG_3439|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|IRLS|MEG_3439|IRLS-3439_G_283_A,0,0,0,0,0,7,2,4,0,2
MEG_3439|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|IRLS|MEG_3439|IRLS-3439_C_426_T,0,0,0,0,0,3,0,4,0,8
MEG_3439|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|IRLS|MEG_3439|IRLS-3439_G_582_C,0,0,0,0,0,7,0,3,0,5
MEG_3439|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|IRLS|MEG_3439|IRLS-3439_T_742_G,1,1,2,0,1,0,0,0,0,0
MEG_3439|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|IRLS|MEG_3439|IRLS-3439_C_752_G,1,1,2,0,1,0,0,0,0,0
MEG_3439|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|IRLS|MEG_3439|IRLS-3439_G_753_T,0,0,0,0,0,2,0,6,0,7
MEG_3439|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|IRLS|MEG_3439|IRLS-3439_G_771_T,0,0,0,0,0,2,1,5,0,6
MEG_3439|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|IRLS|MEG_3439|IRLS-3439_A_811_G,3,1,4,0,1,0,0,0,0,0
MEG_3439|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|IRLS|MEG_3439|IRLS-3439_G_843_T,2,3,3,0,0,0,0,0,0,0
MEG_3439|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|IRLS|MEG_3439|IRLS-3439_C_925_T,0,0,0,0,0,6,1,4,0,6
MEG_3439|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|IRLS|MEG_3439|IRLS-3439_C_945_A,0,2,3,0,1,0,0,0,0,0
MEG_3439|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|IRLS|MEG_3439|IRLS-3439_G_999_T,0,0,0,0,0,6,1,5,0,3
MEG_3439|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|IRLS|MEG_3439|IRLS-3439_C_1152_G,0,0,0,0,0,3,0,2,0,6
MEG_3440|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|IRLS|MEG_3440|IRLS-3440_G_153_T,2,3,4,1,2,0,0,0,0,0
MEG_3440|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|IRLS|MEG_3440|IRLS-3440_T_249_G,3,2,8,4,1,0,0,0,0,0
MEG_3440|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|IRLS|MEG_3440|IRLS-3440_T_255_A,0,0,0,0,0,4,1,1,0,1
MEG_3440|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|IRLS|MEG_3440|IRLS-3440_G_283_A,0,0,0,0,0,3,1,4,0,3
MEG_3440|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|IRLS|MEG_3440|IRLS-3440_C_426_T,0,0,0,0,0,4,0,3,0,2
MEG_3440|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|IRLS|MEG_3440|IRLS-3440_G_582_C,0,0,0,0,0,2,0,3,0,1
MEG_3440|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|IRLS|MEG_3440|IRLS-3440_T_742_G,3,5,4,1,1,0,0,0,0,0
MEG_3440|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|IRLS|MEG_3440|IRLS-3440_C_752_G,3,6,5,0,1,0,0,0,0,0
MEG_3440|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|IRLS|MEG_3440|IRLS-3440_G_753_T,0,0,0,0,0,4,1,5,0,1
MEG_3440|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|IRLS|MEG_3440|IRLS-3440_G_771_T,0,0,0,0,0,4,1,3,0,1
MEG_3440|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|IRLS|MEG_3440|IRLS-3440_A_811_G,3,4,6,0,1,0,0,0,0,0
MEG_3440|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|IRLS|MEG_3440|IRLS-3440_G_843_T,2,4,7,0,1,0,0,0,0,0
MEG_3440|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|IRLS|MEG_3440|IRLS-3440_C_925_T,0,0,0,0,0,4,0,1,0,3
MEG_3440|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|IRLS|MEG_3440|IRLS-3440_C_945_A,7,7,4,0,1,0,0,0,0,0
MEG_3440|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|IRLS|MEG_3440|IRLS-3440_C_1072_T,2,7,4,2,2,0,0,0,0,0
MEG_3440|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|IRLS|MEG_3440|IRLS-3440_C_1269_T,0,6,5,1,2,0,0,0,0,0
MEG_3452|Metals|Tellurium_resistance|Tellurium_resistance_protein|KLAB|MEG_3452|KLAB-3452_C_60_G,0,0,0,0,0,3,65,0,3,6
MEG_3452|Metals|Tellurium_resistance|Tellurium_resistance_protein|KLAB|MEG_3452|KLAB-3452_G_123_T,5,5,10,0,9,0,0,0,0,0
MEG_3452|Metals|Tellurium_resistance|Tellurium_resistance_protein|KLAB|MEG_3452|KLAB-3452_C_169_T,3,5,7,0,10,0,0,0,0,0
MEG_3452|Metals|Tellurium_resistance|Tellurium_resistance_protein|KLAB|MEG_3452|KLAB-3452_C_305_T,4,5,13,0,6,0,0,0,0,0
MEG_3452|Metals|Tellurium_resistance|Tellurium_resistance_protein|KLAB|MEG_3452|KLAB-3452_C_338_T,0,0,0,0,0,7,129,0,4,10
MEG_3452|Metals|Tellurium_resistance|Tellurium_resistance_protein|KLAB|MEG_3452|KLAB-3452_G_383_C,7,8,18,0,6,0,0,0,0,0
MEG_3452|Metals|Tellurium_resistance|Tellurium_resistance_protein|KLAB|MEG_3452|KLAB-3452_C_403_A,8,6,18,0,5,0,0,0,0,0
MEG_3452|Metals|Tellurium_resistance|Tellurium_resistance_protein|KLAB|MEG_3452|KLAB-3452_A_404_T,0,0,0,0,0,6,131,0,4,14
MEG_3452|Metals|Tellurium_resistance|Tellurium_resistance_protein|KLAB|MEG_3452|KLAB-3452_T_539_A,0,0,0,0,0,10,142,1,2,9
MEG_3452|Metals|Tellurium_resistance|Tellurium_resistance_protein|KLAB|MEG_3452|KLAB-3452_G_568_T,1,4,14,0,5,0,0,0,0,0
MEG_3452|Metals|Tellurium_resistance|Tellurium_resistance_protein|KLAB|MEG_3452|KLAB-3452_G_791_A,0,0,0,0,0,4,96,0,10,13
MEG_3452|Metals|Tellurium_resistance|Tellurium_resistance_protein|KLAB|MEG_3452|KLAB-3452_A_795_T,4,6,17,0,6,0,0,0,0,0
MEG_3453|Metals|Tellurium_resistance|Tellurium_resistance_protein|KLAC|MEG_3453|KLAC-3453_C_73_A,0,0,0,0,0,3,0,1,3,4
MEG_3453|Metals|Tellurium_resistance|Tellurium_resistance_protein|KLAC|MEG_3453|KLAC-3453_T_85_C,0,0,0,0,0,5,0,2,4,4
MEG_3453|Metals|Tellurium_resistance|Tellurium_resistance_protein|KLAC|MEG_3453|KLAC-3453_T_309_A,0,0,0,0,0,5,0,4,6,5
MEG_3453|Metals|Tellurium_resistance|Tellurium_resistance_protein|KLAC|MEG_3453|KLAC-3453_C_360_T,0,0,0,0,0,6,0,6,4,4
MEG_3453|Metals|Tellurium_resistance|Tellurium_resistance_protein|KLAC|MEG_3453|KLAC-3453_T_371_C,0,0,0,0,0,8,0,6,4,3
MEG_3453|Metals|Tellurium_resistance|Tellurium_resistance_protein|KLAC|MEG_3453|KLAC-3453_T_401_A,4,2,11,0,7,0,0,0,0,0
MEG_3453|Metals|Tellurium_resistance|Tellurium_resistance_protein|KLAC|MEG_3453|KLAC-3453_G_537_A,0,0,0,0,0,7,1,9,4,3
MEG_3453|Metals|Tellurium_resistance|Tellurium_resistance_protein|KLAC|MEG_3453|KLAC-3453_A_599_G,6,0,6,0,5,0,0,0,0,0
MEG_3453|Metals|Tellurium_resistance|Tellurium_resistance_protein|KLAC|MEG_3453|KLAC-3453_T_787_G,10,0,5,0,6,0,0,0,0,0
MEG_3453|Metals|Tellurium_resistance|Tellurium_resistance_protein|KLAC|MEG_3453|KLAC-3453_C_922_T,0,0,0,0,0,4,0,2,5,0
MEG_3461|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|KMTR|MEG_3461|KMTR-3461_T_46_G,0,0,0,0,0,2,0,1,1,0
MEG_3461|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|KMTR|MEG_3461|KMTR-3461_G_63_T,0,0,0,0,0,2,0,1,1,0
MEG_3537|Drugs|betalactams|Class_C_betalactamases|LAT|MEG_3537|LAT-3537_C_62_A,8,0,2,2,0,0,0,0,0,0
MEG_3537|Drugs|betalactams|Class_C_betalactamases|LAT|MEG_3537|LAT-3537_C_183_G,19,0,3,3,0,0,0,0,0,0
MEG_3537|Drugs|betalactams|Class_C_betalactamases|LAT|MEG_3537|LAT-3537_C_376_G,11,0,0,5,0,0,0,0,0,0
MEG_3537|Drugs|betalactams|Class_C_betalactamases|LAT|MEG_3537|LAT-3537_T_396_C,6,0,0,2,0,0,0,0,0,0
MEG_3537|Drugs|betalactams|Class_C_betalactamases|LAT|MEG_3537|LAT-3537_A_469_T,2,0,2,1,0,0,0,0,0,0
MEG_3537|Drugs|betalactams|Class_C_betalactamases|LAT|MEG_3537|LAT-3537_G_587_A,5,0,0,4,0,0,0,0,0,0
MEG_3537|Drugs|betalactams|Class_C_betalactamases|LAT|MEG_3537|LAT-3537_C_976_G,4,0,2,0,0,0,0,0,0,0
MEG_3537|Drugs|betalactams|Class_C_betalactamases|LAT|MEG_3537|LAT-3537_T_983_A,4,0,2,0,0,0,0,0,0,0
MEG_3539|Biocides|Multi-biocide_resistance|Multi-biocide_MFS_efflux_pump|LDE|MEG_3539|LDE-3539_G_36_A,0,3,5,8,1,0,0,0,0,0
MEG_3539|Biocides|Multi-biocide_resistance|Multi-biocide_MFS_efflux_pump|LDE|MEG_3539|LDE-3539_A_52_T,0,4,7,9,1,0,0,0,0,0
MEG_3539|Biocides|Multi-biocide_resistance|Multi-biocide_MFS_efflux_pump|LDE|MEG_3539|LDE-3539_G_61_C,0,0,0,0,0,0,21,7,0,2
MEG_3539|Biocides|Multi-biocide_resistance|Multi-biocide_MFS_efflux_pump|LDE|MEG_3539|LDE-3539_T_120_C,2,3,6,15,3,0,0,0,0,0
MEG_3539|Biocides|Multi-biocide_resistance|Multi-biocide_MFS_efflux_pump|LDE|MEG_3539|LDE-3539_C_509_A,0,0,0,0,0,0,21,11,1,2
MEG_3539|Biocides|Multi-biocide_resistance|Multi-biocide_MFS_efflux_pump|LDE|MEG_3539|LDE-3539_C_592_T,0,0,0,0,0,0,27,4,1,3
MEG_3539|Biocides|Multi-biocide_resistance|Multi-biocide_MFS_efflux_pump|LDE|MEG_3539|LDE-3539_A_602_T,2,7,6,17,1,0,0,0,0,0
MEG_3539|Biocides|Multi-biocide_resistance|Multi-biocide_MFS_efflux_pump|LDE|MEG_3539|LDE-3539_G_723_T,1,8,7,13,4,0,0,0,0,0
MEG_3539|Biocides|Multi-biocide_resistance|Multi-biocide_MFS_efflux_pump|LDE|MEG_3539|LDE-3539_T_847_A,0,0,0,0,0,0,17,10,2,1
MEG_3539|Biocides|Multi-biocide_resistance|Multi-biocide_MFS_efflux_pump|LDE|MEG_3539|LDE-3539_A_1031_T,0,0,0,0,0,0,18,6,1,2
MEG_3539|Biocides|Multi-biocide_resistance|Multi-biocide_MFS_efflux_pump|LDE|MEG_3539|LDE-3539_T_1178_C,1,2,1,2,1,0,0,0,0,0
MEG_3586|Drugs|Lipopeptides|Daptomycin-resistant_mutant|LIAFSR|MEG_3586|LIAFSR-3586_C_105_T,12,14,2,3,1,1,1,16,3,0
MEG_3586|Drugs|Lipopeptides|Daptomycin-resistant_mutant|LIAFSR|MEG_3586|LIAFSR-3586_G_312_A,5,6,0,1,2,3,0,13,5,2
MEG_3586|Drugs|Lipopeptides|Daptomycin-resistant_mutant|LIAFSR|MEG_3586|LIAFSR-3586_G_390_A,12,7,0,1,0,3,0,15,1,0
MEG_3588|Drugs|Lipopeptides|Daptomycin-resistant_mutant|LIAFSR|MEG_3588|LIAFSR-3588_T_210_C,11,11,3,4,1,3,3,14,9,0
MEG_3588|Drugs|Lipopeptides|Daptomycin-resistant_mutant|LIAFSR|MEG_3588|LIAFSR-3588_G_369_A,12,6,0,3,2,3,0,17,1,2
MEG_3588|Drugs|Lipopeptides|Daptomycin-resistant_mutant|LIAFSR|MEG_3588|LIAFSR-3588_C_481_T,7,5,0,6,0,3,3,13,3,2
MEG_3595|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|LMRB|MEG_3595|LMRB-3595_G_70_C,0,0,0,0,0,7,1,2,0,0
MEG_3595|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|LMRB|MEG_3595|LMRB-3595_A_213_C,0,0,0,0,0,9,4,2,0,1
MEG_3595|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|LMRB|MEG_3595|LMRB-3595_A_601_T,0,0,0,0,0,7,2,4,0,3
MEG_3595|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|LMRB|MEG_3595|LMRB-3595_A_628_G,0,0,0,0,0,8,3,3,0,3
MEG_3595|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|LMRB|MEG_3595|LMRB-3595_G_876_C,0,0,0,0,0,7,4,1,0,1
MEG_3595|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|LMRB|MEG_3595|LMRB-3595_A_953_C,0,0,0,0,0,8,3,1,0,1
MEG_3595|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|LMRB|MEG_3595|LMRB-3595_T_971_A,0,0,0,0,0,8,4,1,0,1
MEG_3595|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|LMRB|MEG_3595|LMRB-3595_G_1012_A,0,0,0,0,0,12,3,4,0,1
MEG_3595|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|LMRB|MEG_3595|LMRB-3595_C_1353_G,0,0,0,0,0,6,2,3,0,1
MEG_3597|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|LMRD|MEG_3597|LMRD-3597_A_27_T,2,0,14,2,1,0,0,0,0,0
MEG_3597|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|LMRD|MEG_3597|LMRD-3597_A_244_G,3,2,47,7,0,0,0,0,0,0
MEG_3597|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|LMRD|MEG_3597|LMRD-3597_C_637_G,6,9,55,2,0,0,0,0,0,0
MEG_3597|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|LMRD|MEG_3597|LMRD-3597_T_995_A,6,4,78,5,0,0,0,0,0,0
MEG_3597|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|LMRD|MEG_3597|LMRD-3597_G_1809_T,2,5,31,3,0,0,0,0,0,0
MEG_3597|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|LMRD|MEG_3597|LMRD-3597_A_1814_T,2,5,33,3,0,0,0,0,0,0
MEG_3597|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|LMRD|MEG_3597|LMRD-3597_G_1922_T,3,1,32,2,0,0,0,0,0,0
MEG_3607|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUA|MEG_3607|LNUA-3607_C_217_A,0,0,0,0,0,3,0,0,0,1
MEG_3608|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUA|MEG_3608|LNUA-3608_G_250_T,0,0,9,1,1,0,0,0,0,0
MEG_3608|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUA|MEG_3608|LNUA-3608_A_347_G,0,0,7,0,1,0,0,0,0,0
MEG_3609|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUB|MEG_3609|LNUB-3609_T_203_A,0,0,0,0,0,1,2,0,0,1
MEG_3609|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUB|MEG_3609|LNUB-3609_A_215_G,0,0,0,0,0,1,2,0,0,1
MEG_3609|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUB|MEG_3609|LNUB-3609_T_302_A,0,0,0,0,0,2,4,0,0,0
MEG_3609|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUB|MEG_3609|LNUB-3609_G_322_A,0,0,0,0,0,1,4,0,0,0
MEG_3609|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUB|MEG_3609|LNUB-3609_T_345_C,0,0,0,0,0,1,4,0,0,0
MEG_3609|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUB|MEG_3609|LNUB-3609_A_584_C,0,0,0,0,0,2,4,0,0,0
MEG_3609|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUB|MEG_3609|LNUB-3609_A_726_G,0,0,0,0,0,2,4,1,0,0
MEG_3611|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUC|MEG_3611|LNUC-3611_C_116_A,0,2,9,3,1,0,0,0,0,0
MEG_3611|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUC|MEG_3611|LNUC-3611_A_119_G,0,1,8,3,1,0,0,0,0,0
MEG_3611|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUC|MEG_3611|LNUC-3611_T_339_C,0,0,7,4,1,0,0,0,0,0
MEG_3611|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUC|MEG_3611|LNUC-3611_G_347_C,0,0,7,4,1,0,0,0,0,0
MEG_3611|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUC|MEG_3611|LNUC-3611_G_457_C,0,1,5,0,1,0,0,0,0,0
MEG_3615|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUF|MEG_3615|LNUF-3615_a_291_G,0,0,0,4,0,0,0,0,0,0
MEG_3615|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUF|MEG_3615|LNUF-3615_g_365_C,0,0,1,5,0,0,0,0,0,0
MEG_3615|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUF|MEG_3615|LNUF-3615_a_778_T,0,0,1,3,0,0,0,0,0,0
MEG_3616|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUF|MEG_3616|LNUF-3616_a_291_G,0,0,0,4,0,0,0,0,0,0
MEG_3616|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUF|MEG_3616|LNUF-3616_g_365_C,0,0,2,2,0,0,0,0,0,0
MEG_3616|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUF|MEG_3616|LNUF-3616_c_468_T,2,3,2,0,0,0,0,0,0,0
MEG_3617|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUF|MEG_3617|LNUF-3617_A_291_G,0,0,3,2,0,0,0,0,0,0
MEG_3617|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUF|MEG_3617|LNUF-3617_G_664_C,1,2,1,0,0,0,0,0,0,0
MEG_3622|Biocides|Acetate_resistance|Acetate_resistance_protein|LPDT|MEG_3622|LPDT-3622_A_164_C,7,2,15,11,8,0,0,0,0,0
